-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.13005146,	51.59350874
-0.13016517,	51.52753235
-0.1302178,	51.4327469
-0.130278,	51.510278
-0.130278,	51.510278
-0.130278,	51.510278
-0.1305202,	51.5132103
-0.13064726,	51.51358412
-0.13082743,	51.58472325
-0.1313,	50.8429
-0.1315103,	51.5117645
-0.1315103,	51.5117645
-0.13164,	51.51303
-0.13205952,	51.52177724
-0.13215099,	51.44211744
-0.13222222,	51.51527778
-0.13243276,	51.51297753
0.13259374,	51.78374958
-0.1326,	51.5134
-0.13305274,	51.5602942
-0.13318596,	51.61002661
-0.13318596,	51.61002661
-0.133192,	51.499402
-0.133333,	50.9667
-0.1333716,	51.5128517
-0.13372311,	51.50923871
-0.13387068,	51.48285873
-0.13402462,	51.52843705
-0.13444444,	51.51
-0.13444444,	51.51
-0.13444444,	51.51
-0.1345,	51.5207
-0.13475655,	51.51850406
-0.13497415,	51.5143695
-0.1353866,	51.5175056
-0.13615832,	51.49745695
-0.13678554,	51.52511248
-0.13686566,	50.82532686
-0.13703827,	50.82234888
-0.13706344,	50.81932985
-0.13706344,	50.81932985
-0.1373291,	51.49506473
-0.1373291,	51.49506473
-0.1373291,	51.49506473
-0.1373291,	51.49506473
-0.1373291,	51.49506473
-0.1373291,	51.49506473
-0.13735376,	51.51692764
-0.1380347,	50.8256416
-0.1389277,	51.51414397
-0.13900351,	51.51329124
-0.1391119,	51.4608383
-0.1391275,	51.5107574
-0.1392194,	51.4925804
-0.13930641,	51.53293118
-0.13946457,	51.48924376
-0.13992911,	51.51298993
-0.13994701,	51.508818
-0.141068,	51.490891
-0.14107493,	51.46525733
-0.14127744,	51.57103457
-0.141511,	51.5127525
-0.1415794,	51.4940262
-0.14210343,	51.50130303
-0.14210343,	51.50130303
-0.14228852,	51.51730181
-0.14252958,	51.45293608
-0.14284397,	51.50134968
-0.14284397,	51.50134968
-0.14343302,	51.50831939
-0.14358348,	51.50822318
-0.14406985,	51.39812691
-0.1441531,	51.5106125
-0.14474,	51.5149199
-0.1448,	51.5126
-0.14530362,	51.51506564
-0.1455074,	51.5069237
-0.1456556,	51.5404015
-0.1457,	51.5411
-0.14595482,	51.54174968
-0.14609776,	51.54138684
-0.14646126,	51.49312306
-0.14688341,	51.44677333
-0.14777778,	51.51361111
-0.1482,	51.55113
-0.1482,	51.55113
-0.1482,	51.55113
-0.14895,	51.51956
-0.1493,	51.104
-0.1494,	51.4578
-0.15166667,	51.51972222
-0.15240714,	51.50711597
-0.1531539,	50.824153
-0.154073,	52.788249
-0.15453,	51.49795
-0.15553106,	51.50964262
-0.15555556,	51.51361111
-0.1560954,	51.5101624
-0.1561433,	51.4971581
-0.1563533,	51.5497131
-0.1569,	51.4927788
-0.1570822,	51.4928894
-0.1573,	51.4793
-0.15776747,	51.41954892
-0.157968,	51.505687
-0.1580612,	51.4931755
-0.15875475,	51.50745998
-0.1588635,	51.502018
-0.15934223,	51.49092909
-0.16031968,	51.53893206
-0.16189634,	52.77594319
-0.16269207,	51.1563352
-0.163611,	51.508611
-0.163611,	51.508611
-0.163611,	51.508611
-0.16393662,	51.50671243
-0.164014,	51.52216
-0.16458035,	51.50828838
-0.165,	51.428
-0.16517993,	51.52281157
-0.16676,	51.694505
-0.1678506,	50.83289554
-0.1684,	51.4875
-0.16862199,	51.49696492
-0.16892,	51.3683891
-0.16928738,	51.51897701
-0.16945685,	52.31893348
-0.16949231,	51.15831241
-0.16965245,	51.48862875
-0.17050703,	51.11378913
-0.1706111,	51.5516894
-0.1713496,	51.15458148
-0.1717836,	51.4915237
-0.17234472,	51.49670737
-0.17295759,	51.5152824
-0.17295759,	51.5152824
-0.17295759,	51.5152824
0.17314185,	51.48732334
-0.17347153,	51.12772417
-0.174,	51.617
-0.1744,	51.5541
-0.1746899,	51.60848009
-0.17525,	51.5204
-0.17525346,	51.51226165
-0.17534,	51.59016
-0.1758,	50.8352
0.1761552,	51.527175
-0.1774,	51.5173
-0.17747535,	51.50101088
-0.1776452,	51.5452766
-0.1777123,	51.5322151
-0.17797844,	51.47073072
-0.17855129,	51.50992104
-0.17867259,	51.51709403
-0.17904502,	50.82479263
-0.1791704,	51.4089933
-0.18082685,	51.49609378
-0.18422031,	51.11153705
-0.18453694,	51.50574923
-0.1854,	51.4439
-0.186462,	51.4635
-0.18771761,	51.46072325
-0.18844128,	51.60234588
-0.18863296,	51.4943065
-0.1888,	51.5543
-0.18938369,	50.82728057
-0.18956928,	51.60429144
-0.1899989,	51.1155209
-0.1915406,	51.4899469
-0.1926348,	51.9109179
-0.1936533,	51.5714783
-0.19399896,	51.50989281
-0.19399896,	51.50989281
-0.19477476,	51.48516407
-0.1957652,	51.5285247
0.19604909,	51.35879349
-0.19733896,	51.41923468
-0.19741487,	51.51060181
-0.19847089,	51.48078756
0.19959,	51.8880997
-0.201946,	51.477047
-0.20200289,	51.89308364
-0.20209645,	51.89649724
-0.20263535,	50.90060084
-0.205299,	51.5476
-0.20530801,	51.47682644
-0.20533025,	51.23708534
-0.205471,	53.153136
-0.2060413,	51.4211129
-0.20901593,	51.48237599
-0.20901593,	51.48237599
-0.21119106,	51.52562672
0.21375,	51.8941498
-0.21392103,	51.43410439
-0.2158316,	51.5494884
-0.21621314,	51.52883073
-0.21738222,	51.52375528
-0.21769752,	51.44081433
-0.21935488,	51.45644233
0.21970176,	51.56807176
-0.2223034,	51.4117585
-0.2223343,	51.4119804
-0.22351756,	51.76236036
-0.22675972,	51.57138588
-0.22676992,	53.19809505
-0.2357491,	51.777313
-0.23655268,	51.52912079
-0.23673458,	51.46436206
-0.2381959,	51.4998055
-0.2382965,	51.54865442
-0.2382965,	51.54865442
0.23879911,	51.437668
0.23953189,	52.02232748
0.2403344,	51.4512225
0.2453007,	51.7030983
-0.2494,	51.540725
0.25,	52.0167
-0.2520865,	52.5810775
0.25237045,	52.40285577
-0.25505737,	51.3692863
-0.255442,	51.5047112
-0.2557209,	51.5150601
-0.25787543,	50.83377876
0.26038958,	51.88981562
-0.266667,	51.95
0.26979038,	51.5283954
0.26979038,	51.5283954
-0.2699067,	51.3326912
-0.2711802,	51.5501366
-0.2716608,	51.6549565
-0.27388889,	51.44944444
-0.27613501,	51.57550042
0.283333,	51.1333
-0.2897544,	51.54954955
-0.2897544,	51.54954955
0.29036422,	51.45331033
-0.29257379,	51.47935752
-0.29257379,	51.47935752
-0.294,	51.51
-0.29423833,	51.39741842
-0.29429096,	51.57316589
-0.29502778,	51.46669388
-0.2959606,	51.3705132
-0.29785056,	51.58957322
-0.2991917,	51.4108963
-0.2991917,	51.4108963
-0.2996538,	51.4035414
0.3002567,	51.61999478
-0.3012134,	52.6774414
-0.3012504,	52.6774166
-0.3013338,	52.6773808
-0.30269928,	51.45350361
-0.302775,	51.444711
-0.30293268,	51.61669232
-0.30524092,	51.35841741
-0.30532583,	51.35838334
-0.3053302,	51.5114441
-0.30535079,	51.50498428
-0.30540167,	51.35840477
0.30744393,	51.49390341
-0.30813191,	51.41052385
-0.30861111,	51.255
-0.316547,	52.67887963
0.316667,	51.6167
-0.3212475,	51.5082127
0.3236729,	51.4365828
-0.32420346,	51.06400933
-0.3289901,	51.4357312
0.333333,	51.4833
-0.333333,	50.8833
-0.33655586,	51.58075264
-0.33692883,	51.7956115
-0.34274778,	51.40408864
-0.35878701,	51.40148215
